uuid,filename,barcode,barcode2,md5,sample_type,experimental_strategy,workflow_type,data_type
81028d1e-7b7f-4711-8c59-e58e8df4eebe,TCGA-LGG.24788f8f-a17d-4b14-add2-18dc84cff50c.gene_level_copy_number.v36.tsv,TCGA-DH-A66G-01A-21D-A31K-01,TCGA-DH-A66G-10A-01D-A31I-01,ccb6048221baeea8e2efabe4d8c85a76,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
78e26d6b-e02b-43db-a100-2903448cd8a8,TCGA-LGG.419098e5-b718-4d52-bb78-b062acfe53a2.gene_level_copy_number.v36.tsv,TCGA-WY-A859-01A-12D-A36N-01,TCGA-WY-A859-10A-01D-A366-01,e2d83b03a48a33148ad02590b9411ad3,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
68101714-c478-43c0-bf51-ba7044084101,TCGA-LGG.0ca850f5-5891-4475-90b0-a37909968334.gene_level_copy_number.v36.tsv,TCGA-DB-A64O-01A-11D-A323-01,TCGA-DB-A64O-10A-01D-A323-01,7e7cd4d1730d6d12856f779ada8c8c57,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
69945763-28f4-4799-beb3-e18a716d312a,TCGA-LGG.7074ca9d-078d-4572-8f9a-a6aafe10d884.gene_level_copy_number.v36.tsv,TCGA-HT-7855-01A-11D-2391-01,TCGA-HT-7855-10A-01D-2392-01,48b449b818f9f31df42c9dd44d9c1fe4,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
3d8b808d-4124-4f05-9fa5-9d4a2c87e59d,TCGA-LGG.84f91bec-caa1-46f9-ba4b-dcb0e8a432c3.gene_level_copy_number.v36.tsv,TCGA-HT-A619-01A-11D-A323-01,TCGA-HT-A619-10A-01D-A323-01,39f9a66242e1f006743a4d89b1fa6706,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
5458ae7b-1b8b-4e30-b282-67789cc62732,TCGA-LGG.7461d985-4511-4ef6-aeb2-83111b4afc5e.gene_level_copy_number.v36.tsv,TCGA-HT-7604-01A-11D-2085-01,TCGA-HT-7604-10A-01D-2085-01,4c19b06a54a98ce51cbb661ae6263b35,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
68021ff1-174c-4232-ad86-cbbdf6e6f03d,TCGA-LGG.7eef19f2-71ab-44c6-acc6-0f94afd67081.gene_level_copy_number.v36.tsv,TCGA-HT-7474-01A-11D-2023-01,TCGA-HT-7474-10A-01D-2023-01,bebfc254628e4460306c01361c7614d0,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
636e7d84-c0ec-46ab-8d73-687ea5f7f0c8,TCGA-LGG.ede4d29a-ad7a-4ab2-9940-01a32ced82c2.gene_level_copy_number.v36.tsv,TCGA-HT-8106-01A-11D-2391-01,TCGA-HT-8106-10A-01D-2392-01,b38648f36b83a56bc82d2e8424eabcc4,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
efd86de4-d702-483f-bc08-09efa7eeb6ec,TCGA-LGG.76599e93-2a6c-4f7d-aa47-693818579333.gene_level_copy_number.v36.tsv,TCGA-QH-A6X3-01A-21D-A32A-01,TCGA-QH-A6X3-10B-01D-A328-01,dc1da65bd6e168a07e77b3a441f0babb,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
0cc732fb-360d-49b9-bd78-36fdc462e0d2,TCGA-LGG.4446c5b8-20b0-4a37-a9b8-c5d4a611be37.gene_level_copy_number.v36.tsv,TCGA-HT-A74O-01A-11D-A32A-01,TCGA-HT-A74O-10A-01D-A328-01,bdb5d68808ec9ab99c8b047b18ee7bae,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
6b298aac-bae0-43ea-9d19-b2663ceda337,TCGA-LGG.c6242282-65a4-4b6d-8521-b2a44a399afe.gene_level_copy_number.v36.tsv,TCGA-FG-5963-02A-12D-A29P-01,TCGA-FG-5963-10A-01D-1704-01,6c26c6a95732e8d5a75ca496f7792b82,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
33b58257-c332-424d-97eb-1b4967a32f08,TCGA-LGG.9abf00e3-fbd9-456c-8d89-a66c9ff77156.gene_level_copy_number.v36.tsv,TCGA-QH-A6XC-01A-12D-A32A-01,TCGA-QH-A6XC-10B-01D-A328-01,9592daafb27229737ea7e5d03aba6d47,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
504fd8b9-5984-4c3b-9ae0-f86b1f93b1f6,TCGA-LGG.7326ed25-fd02-4bb8-b62d-62ede00da264.gene_level_copy_number.v36.tsv,TCGA-HT-7873-01B-11D-2391-01,TCGA-HT-7873-10A-01D-2392-01,48f1a81921a07abc8d75bc5de4c70c13,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
242c405e-e5f9-4a35-889b-92328f29d7b9,TCGA-LGG.ebc88cca-4e1c-48fa-85d5-4ed8a21f899d.gene_level_copy_number.v36.tsv,TCGA-TM-A84G-01A-11D-A36N-01,TCGA-TM-A84G-10A-01D-A366-01,2f1032fb2a3e0899648d37f2a17565bf,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
c79cdd88-5584-4733-9c62-e25200377d53,TCGA-LGG.ddd9bac9-96e7-4eba-b4cf-331ef286652e.gene_level_copy_number.v36.tsv,TCGA-DU-7304-01A-12D-2085-01,TCGA-DU-7304-10A-01D-2085-01,99b41186efbc8632818eb30ebe057c4e,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
4d7357c2-cf8f-42ab-bab8-4133f8d92b1f,TCGA-LGG.6f98a18f-7f67-482d-b566-8564dbba4f42.gene_level_copy_number.v36.tsv,TCGA-DB-A4XH-01A-11D-A27J-01,TCGA-DB-A4XH-10A-01D-A27M-01,c68a685cbdbc8585b9525d28a80784dc,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
be3cb05b-8d86-42d6-9973-69627bbb3039,TCGA-LGG.617e9676-4b95-471d-b0e9-6b8111150bed.gene_level_copy_number.v36.tsv,TCGA-DB-A64P-01A-11D-A323-01,TCGA-DB-A64P-10A-01D-A323-01,d976ee00de621d0243b73c96275b6eb0,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
7177773a-7ba0-4985-8e42-562670d7ab40,TCGA-LGG.671e442a-8e96-4b96-9b2a-5e8c8fae01a1.gene_level_copy_number.v36.tsv,TCGA-DU-7298-01A-11D-2023-01,TCGA-DU-7298-10A-01D-2023-01,bfcffba7cbc86893a9a9d6342e9101be,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
f61c26cd-c19a-4f77-a769-7f8296c32766,TCGA-LGG.22be238c-3e61-415b-9ab7-29ac607c93a3.gene_level_copy_number.v36.tsv,TCGA-FG-5965-01B-11D-1892-01,TCGA-FG-5965-10A-01D-1892-01,3d03e74a9a45b524a2c87515baa01086,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
09864a58-8af7-4fc7-8089-4887a2d3809c,TCGA-LGG.26df5c50-48c0-487b-9a5f-57138c53e6c7.gene_level_copy_number.v36.tsv,TCGA-DU-6542-01A-11D-1892-01,TCGA-DU-6542-10A-01D-1892-01,61b4be89472948e6700da201475e3502,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
f4688266-512a-4dcd-8f3f-d93191dd9a32,TCGA-LGG.79422740-b6dc-4649-88a0-1f49a869e812.gene_level_copy_number.v36.tsv,TCGA-DU-A5TP-01A-11D-A288-01,TCGA-DU-A5TP-10A-01D-A288-01,0f48a249513ccf8ee20b43c96f921b52,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
3c76776f-751d-4766-a910-1b9ea5871d07,TCGA-LGG.6aad6903-0365-4121-80e0-d8ff03c5c4f8.gene_level_copy_number.v36.tsv,TCGA-F6-A8O4-01A-11D-A36N-01,TCGA-F6-A8O4-10A-01D-A40C-01,8f361e92c8a748755e084ce240d76ca9,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
ce0c5108-8a37-417d-ad83-905d34a38769,TCGA-LGG.ef9e63d9-1cba-4f6b-baf2-0e29a4799a82.gene_level_copy_number.v36.tsv,TCGA-TM-A7CF-01A-11D-A32A-01,TCGA-TM-A7CF-10A-01D-A328-01,1ef1ef652b4241394d820c9d032a1fde,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
f226163c-afcd-4df0-b5e1-53c65867f7af,TCGA-LGG.ff0f26ed-c4b4-4787-add9-5e7c30fd36eb.gene_level_copy_number.v36.tsv,TCGA-EZ-7264-01A-11D-2023-01,TCGA-EZ-7264-10A-01D-2023-01,da7c2fa1a2573febb47694293b3f0645,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
0b1c51cb-e17b-4f5a-8ece-5a82046f094d,TCGA-LGG.003f5063-2d5a-4da5-aa5a-30e54d5ff497.gene_level_copy_number.v36.tsv,TCGA-DU-7010-01A-11D-2023-01,TCGA-DU-7010-10A-01D-2023-01,00a4b2d66ee1acbca560b7d5c5c95d88,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
22103dba-aff1-492a-8051-4da9284a56ff,TCGA-LGG.b914bd00-9bee-46df-9a70-540adabe9449.gene_level_copy_number.v36.tsv,TCGA-VM-A8CE-01A-11D-A36N-01,TCGA-VM-A8CE-10A-01D-A366-01,61e277932fc740c468dd1489580c92a1,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
1106d0c2-bcaf-4793-aa04-4935d6ed4110,TCGA-LGG.6f9dec20-187b-4e25-ac0c-27545e33053e.gene_level_copy_number.v36.tsv,TCGA-HT-8018-01A-11D-2391-01,TCGA-HT-8018-10A-01D-2392-01,e1c88a4125c1cc14abc5f35d3a62f118,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
81ec3937-cc3c-4fa8-b08d-e43b023a9cfc,TCGA-LGG.ff8d429a-192b-4718-8ec6-bc5c3d4cd203.gene_level_copy_number.v36.tsv,TCGA-FG-A713-01A-11D-A32A-01,TCGA-FG-A713-10A-01D-A328-01,7dbdc8b075dd87e17921929497218e44,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
a5986085-b69a-4d44-8634-4d19db35fee0,TCGA-LGG.0a011e31-3424-4445-b862-318c1ccd4383.gene_level_copy_number.v36.tsv,TCGA-DU-8168-01A-11D-2252-01,TCGA-DU-8168-10A-01D-2252-01,917b861ac42cc50c7519012a6b917b8d,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
ed9680f0-fdd5-4a0b-87c5-b643c3ef2f2e,TCGA-LGG.fa05954d-d575-4ee3-9cd2-461368485d78.gene_level_copy_number.v36.tsv,TCGA-WY-A85B-01A-11D-A36N-01,TCGA-WY-A85B-10A-01D-A366-01,0069c9be0efaeefdc739dad182c79ddf,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
d17bd126-eabc-478b-bca2-bde6f4f8c956,TCGA-LGG.3225d412-9a77-4ce1-9c46-798bd2ccf043.gene_level_copy_number.v36.tsv,TCGA-HT-7686-01A-11D-2252-01,TCGA-HT-7686-10A-01D-2252-01,a50d776b0cf701811c64706fe3e3a8da,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
b5204f93-4456-43c3-997a-a2a0cb0fed38,TCGA-LGG.094c226f-e57c-43be-8200-3ef6f56e83a0.gene_level_copy_number.v36.tsv,TCGA-HW-8321-01A-11D-2391-01,TCGA-HW-8321-10A-01D-2392-01,b9e2323c09478b1206f9339a3781cf09,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
91ce5ba9-bad2-47f9-862f-bbf35e90bd5e,TCGA-LGG.c8b03f25-82b6-4648-9273-75081aabf2d3.gene_level_copy_number.v36.tsv,TCGA-HW-A5KJ-01A-12D-A27J-01,TCGA-HW-A5KJ-10A-01D-A27M-01,ec3fee1b8cfb98665e359009baebe1c5,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
91b41a71-e93d-41ee-b56c-807c5d6c8b7d,TCGA-LGG.5c9de551-f935-4c94-83d8-af58072ae2c9.gene_level_copy_number.v36.tsv,TCGA-DH-5141-01A-01D-1466-01,TCGA-DH-5141-10A-01D-1466-01,61094041e0a46e63bb80cf51b5fc113e,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
310a376d-2a2e-47aa-aac5-209216ceecf1,TCGA-LGG.9d6bf5f9-e72a-48da-a8c5-9268309275ae.gene_level_copy_number.v36.tsv,TCGA-FG-5963-01A-11D-1704-01,TCGA-FG-5963-10A-01D-1704-01,dad1b86b8a7c7b43f047de4c8386a93d,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
85c7e4b7-2b3f-4215-9451-44b317c98f81,TCGA-LGG.4866db60-7e1b-4399-a323-34c493b51437.gene_level_copy_number.v36.tsv,TCGA-FG-8187-01A-11D-2252-01,TCGA-FG-8187-10A-01D-2252-01,d5a8bf6997405a706ec14995be81f7ab,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
9ebdf1b9-2a9e-4161-9305-8dec5ebb297d,TCGA-LGG.d9f14efd-cdcd-48e9-a447-8565fb77659e.gene_level_copy_number.v36.tsv,TCGA-FG-A70Z-01A-12D-A33S-01,TCGA-FG-A70Z-10A-01D-A33V-01,4afd444cf9a15feee542b10056cfe93b,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
7cc6f85d-9c2c-4ff0-ac4a-bbaa9b2f3c02,TCGA-LGG.f2396adf-830c-4dc5-8bd9-54a29ff7fecd.gene_level_copy_number.v36.tsv,TCGA-CS-6186-01A-12D-2023-01,TCGA-CS-6186-10A-01D-2023-01,63a71b99167a0620a27ddc64ad45769c,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
d5c0647f-82cf-4467-8abb-2a1b605b9dc1,TCGA-LGG.13a208a1-d8bb-46c5-a579-073df0b432cd.gene_level_copy_number.v36.tsv,TCGA-E1-A7YO-01A-11D-A349-01,TCGA-E1-A7YO-10A-01D-A349-01,a09c207c2fcae74d4dc85158c7d75d3a,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
565f7655-751c-4b85-825c-7a9c0b37f979,TCGA-LGG.7c2197f3-8aec-4a2e-aeb3-0a740f51700b.gene_level_copy_number.v36.tsv,TCGA-HT-7881-01A-11D-2391-01,TCGA-HT-7881-10A-01D-2392-01,ff2e5aed92192c78b01294b39080024c,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
9f9f1d0e-abdf-4901-a381-53a2bea8196e,TCGA-LGG.4588d2d5-167f-4a3e-8957-a7190ecb764d.gene_level_copy_number.v36.tsv,TCGA-HW-7490-01A-11D-2023-01,TCGA-HW-7490-10A-01D-2023-01,a0d882a6e75a78065fcfded7d3c3b530,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
2413905d-3a2c-4dc4-939a-19a23b5def7b,TCGA-LGG.4ebb6f35-876b-4681-a8d7-7a190af068c0.gene_level_copy_number.v36.tsv,TCGA-HT-7882-01A-11D-2391-01,TCGA-HT-7882-10A-01D-2392-01,72c3076f13090f29a3573d45116e5a65,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
01ecab0f-8eec-4c3a-b4f1-2347b0809bcb,TCGA-LGG.6577a0bd-6036-429a-9a37-4e739ed7e061.gene_level_copy_number.v36.tsv,TCGA-DU-A7TI-01A-11D-A33S-01,TCGA-DU-A7TI-10A-01D-A33V-01,71b13a7fde0760e11d1186924cef3a4a,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
548524bb-116c-4b61-a097-a99f9620b680,TCGA-LGG.d338e813-4588-40a6-bc3f-768e58cde718.gene_level_copy_number.v36.tsv,TCGA-S9-A6WD-01A-12D-A33S-01,TCGA-S9-A6WD-10A-01D-A33V-01,6b1c29d2fb34238b0e3051a4d8497e14,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
e01e5d6d-40d1-4f67-a157-f4a141429153,TCGA-LGG.ee3861f3-0c83-4aff-96e5-491627bfb019.gene_level_copy_number.v36.tsv,TCGA-E1-5319-01A-01D-1892-01,TCGA-E1-5319-10A-01D-1892-01,126dce383457453787d981b595b11da8,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
2fbfebf1-fbc5-44e3-8b3f-6a489af439dd,TCGA-LGG.b1f09ffb-2b37-46dc-8391-f21447415b3f.gene_level_copy_number.v36.tsv,TCGA-P5-A5F4-01A-11D-A288-01,TCGA-P5-A5F4-10A-01D-A288-01,b21c04ad266f044dc88ae75b873dfb4f,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
47f1229b-1bba-4ff0-b600-5874ce06d0e5,TCGA-LGG.a9d9318a-531e-4c37-afab-2b5c4cb77886.gene_level_copy_number.v36.tsv,TCGA-DU-5855-01A-11D-1704-01,TCGA-DU-5855-10A-01D-1704-01,385478cb59b6f67324dbd0a904c04515,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
54015331-b709-45da-9fe9-5d0ae9364730,TCGA-LGG.381ddc4c-5f34-47c1-8b26-ffccd8a87706.gene_level_copy_number.v36.tsv,TCGA-DU-5851-01A-13D-1892-01,TCGA-DU-5851-10A-01D-1892-01,d02cb0d65f5d187a434f29e57eac3ae2,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
adec0c22-fa60-459b-a036-439f7a4ec4e2,TCGA-LGG.d5635350-61c0-460c-a6e9-5ce7a4347475.gene_level_copy_number.v36.tsv,TCGA-DU-6403-01A-11D-1704-01,TCGA-DU-6403-10A-01D-1704-01,95570561ee662e921b2566b9229d271e,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
a69c88db-6291-4315-8b8e-5131a26c28d1,TCGA-LGG.319c991d-f6a1-4868-ba56-b215e4f67ef3.gene_level_copy_number.v36.tsv,TCGA-FG-A6J1-01A-11D-A31K-01,TCGA-FG-A6J1-10A-01D-A31I-01,ed977d89bb751c7f8715cbce19372295,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
6370ea80-13e1-4698-a164-3bd750761fb8,TCGA-LGG.4b3be970-776c-4e70-91db-c2d94d1d2654.gene_level_copy_number.v36.tsv,TCGA-FG-A60J-01A-11D-A288-01,TCGA-FG-A60J-10A-01D-A288-01,f4550198fdcec52722e4ddd4ff0a25db,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
cfb4b42f-6de2-4688-81fb-a5f19e9cc0b0,TCGA-LGG.738fd7f5-1291-4e4e-8daa-c55376252b33.gene_level_copy_number.v36.tsv,TCGA-P5-A5EY-01A-11D-A27J-01,TCGA-P5-A5EY-10A-01D-A27M-01,b164c01d55db9270e3b5137254607a0f,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
b9cf8216-641f-4210-9263-2eab1e1b1788,TCGA-LGG.47c014bf-0740-4054-893d-82199ee537ae.gene_level_copy_number.v36.tsv,TCGA-QH-A6X5-01A-12D-A32A-01,TCGA-QH-A6X5-10B-01D-A328-01,6b651367d2b2067a351070a15cbe6eca,Blood Derived Normal,Genotyping Array,ASCAT2,Gene Level Copy Number
7e484d13-51fa-4e30-a471-f624cc0dcb1a,TCGA-LGG.71d07a7d-7d0e-431d-8105-d37c960545d3.gene_level_copy_number.v36.tsv,TCGA-R8-A73M-01A-11D-A32A-01,TCGA-R8-A73M-10C-01D-A328-01,813c43f612641b066725b6470fac108b,Primary Tumor,Genotyping Array,ASCAT2,Gene Level Copy Number
